start_time,end_time,speaker,text
3329.346,3333.652,N/A,And she's also teaching for Anita back in the airport right now.
3334.073,3337.037,N/A,And I'm forgetting someone.
3338.159,3339.441,N/A,There's five of us here.
3339.561,3340.482,N/A,"Oh, me."
3340.502,3341.523,N/A,I was thinking five people.
3341.544,3343.266,N/A,"Thank you, John."
3343.326,3344.107,N/A,"No, no, no."
3344.127,3344.568,N/A,"Oh, thank you."
3344.588,3346.611,N/A,That was not intentional.
3346.731,3347.572,N/A,And Leah.
3347.592,3348.353,N/A,"Leah, thank you."
3348.794,3349.655,N/A,"Thank you, Jen, for the reminder."
3349.775,3354.582,N/A,"Leah, who's been sending emails, is a"
3355.608,3356.791,N/A,increasingly a big part of the project.
3356.811,3357.894,N/A,She just joined a few months ago.
3358.114,3360.36,N/A,She's based in Wisconsin.
3360.38,3364.23,N/A,"And so we've kind of been joking that she's in Project Credible Command Center, and we're here in the field."
3364.25,3365.533,N/A,She's been helping coordinate these lines.
3378.862,3386.712,N/A,"We were joking, Cody, that I was looking at the exit ticket response and Davis was just like, tired, hot."
3411.127,3416.556,N/A,"So, we mentioned that the plan is like, just a reminder, sorry to talk."
3417.377,3422.124,N/A,"You'll receive $40 right after this, and then $300 at the end of the fall, and then another $300 in the spring."
3422.385,3423.386,N/A,Hope you're involved in future years.
3423.427,3425.69,N/A,We'll talk about that and press that bridge later.
3426.752,3429.817,N/A,"You should have an email from a Sarah Martis, I believe."
3429.837,3430.117,N/A,Maybe not.
3430.237,3431.92,N/A,"No, I'm not saying any nodding heads."
3432.44,3434.023,N/A,"Maybe later today, you should see one scene."
3434.504,3435.827,N/A,"It's a brief, a short form."
3436.028,3437.892,N/A,I've never heard anyone say it's hard to fill out.
3438.814,3441.96,N/A,Our returning teachers and our teacher leaders have already done this.
3442.101,3443.003,N/A,It takes just a minute or two.
3443.043,3443.424,N/A,It's a form.
3443.444,3443.985,N/A,You send it back.
3444.446,3447.152,N/A,And then we'll keep checking in on the logistics.
3447.192,3448.795,N/A,It's important to us to make sure that you're paid.
3463.962,3470.952,N/A,It's funny because it's one of those things where I've never seen it from your side.
3518.452,3536.072,N/A,balance every dollar I spend in one of those little ledgers.
3540.322,3544.826,N/A,"for many reasons, mostly wanting to be here and to grow and be part of a community."
3545.426,3549.87,N/A,"And also it's important to get paid, so yeah, please don't hesitate to ask."
3551.372,3554.454,N/A,"Okay, next, I said one minute, I'm going slow."
3556.916,3565.564,N/A,"We will send out calendar invites soon, as soon as tomorrow or Friday, for hold the dates on these dates, three of them."
3568.206,3570.328,N/A,We know that these will not work for everybody.
3575.692,3580.581,N/A,"We hope you join all three, and we're going to try to make it a good deal for you."
3580.922,3583.086,N/A,I mentioned ice cream to some of you when we were recruiting you.
3583.767,3586.292,N/A,I was promised ice cream.
3586.312,3586.392,N/A,Yes.
3586.492,3587.594,N/A,"I remember your response, Justin."
3587.614,3588.295,N/A,Very important.
3588.356,3589.698,N/A,So we're going to be held to that.
3590.52,3591.361,N/A,You can't hold us to it.
3591.662,3593.064,N/A,We'll try to make these at fun locations.
3593.104,3596.13,N/A,We'll try to make some of them locations where you can even bring families.
3613.964,3615.306,N/A,If you want to be in a trim.
3615.706,3616.507,N/A,We can come back to trim.
3616.547,3617.028,N/A,That's an option.
3617.048,3618.81,N/A,So we're still figuring out logistics.
3619.05,3620.271,N/A,That's funny though.
3620.772,3623.255,N/A,"It's a bit of a drive, but it is an option to be pretty in the park then."
3623.295,3626.198,N/A,"So yeah, we'll try to do our best to make this community look pretty."
3626.418,3628.401,N/A,I think we might figure it out.
3630.723,3631.704,N/A,"Oh, teacher escape."
3631.724,3634.628,N/A,"Yeah, you're welcome to join that."
3635.489,3635.889,N/A,Do you mind?
3636.249,3637.291,N/A,Which day is that?
3637.571,3638.933,N/A,20th and 21st.
3638.953,3641.676,N/A,"Oh, that's not, okay."
3642.176,3643.718,N/A,Everyone will be at.
3643.833,3647.084,N/A,"How funny, yeah."
3647.164,3650.616,N/A,"Okay, so let's put a little asterisk here."
3651.137,3651.719,N/A,It sounds like that.
3652.743,3654.99,N/A,So I think what these were were the statistics.
3660.775,3665.98,N/A,"there were a lot of people who could, so we might need to fiddle with this, and maybe even it's not on a Saturday, so we'll put a pin in that."
3666.761,3670.705,N/A,"Jen, or Ali, do you mind sending the teacher escape information around?"
3670.765,3675.29,N/A,"This is totally optional, but that is free or very low cost, if you're interested."
3675.43,3676.571,N/A,It's not related to the project.
3676.591,3678.673,N/A,"I think it's like $94 to $10, but."
3678.693,3680.335,N/A,"Okay, it's not really, it's medium cost."
3680.355,3680.515,N/A,Yeah.
3681.776,3686.041,N/A,But if Project Crowdable could.
3686.061,3690.225,N/A,"It's well worth it, and you meet people,"
3707.603,3712.23,N/A,"So yeah, and we're not gonna be heavy-handed about, well, maybe a little heavy."
3712.43,3714.012,N/A,"If you miss one of these, it's totally okay."
3714.773,3716.376,N/A,"If you miss two out of three, it will be tough."
3716.396,3722.244,N/A,"We're not gonna be too heavy-handed about it, but if you can try and make every effort, these will be really important."
3722.585,3726.711,N/A,"We'll try to give you something and lunch each time, so I don't know, some kind of something."
3728.353,3729.454,N/A,"Sorry, that's not why you're here again."
3729.475,3730.656,N/A,Maybe we call that a reinforcer.
3730.836,3733.18,N/A,"Okay, there we go, positive, yeah."
3733.2,3735.383,N/A,"There we go, a little Thorndyke action."
3755.073,3763.034,N/A,I feel like we can organize something to gather the kids together to do something while teachers are working.
3763.936,3765.661,N/A,That'll help many.
3765.721,3769.471,N/A,"I was going to say, I call into my teens."
3769.792,3770.915,N/A,We're babysitting.
3771.195,3774.785,N/A,"It's not crazy, especially if it's somewhere like the meetings and then depending on the age of the kids."
3774.825,3775.948,N/A,So we can talk and try to.
3776.028,3779.798,N/A,"But yeah, I really like the idea actually of being able to bring"
