start_time,end_time,speaker,text
2583.149,2584.733,N/A,"Like, for real."
2585.033,2587.439,N/A,So the email is correct on the one that's forwarded to you?
2587.76,2590.988,N/A,"It looks, I mean, yeah, I think."
2591.288,2613.803,N/A,Maybe it's going to your spam folder you should check
2613.783,2625.362,N/A,Maybe you're full
2627.131,2630.457,N/A,"But I'm getting the others, like I got my Michelle Ford engineer."
2630.477,2632.521,N/A,"Oh, I got nothing for you then."
2632.541,2634.184,N/A,What an anomaly.
2636.068,2637.069,N/A,"Well, hey man."
2637.15,2640.516,N/A,You guess you don't know what you ever got.
2640.596,2645.545,N/A,Are you on the original filing list or something?
2645.525,2661.812,N/A,"But I didn't get the last two surveys and they were sent by two different people, right?"
2662.484,2678.805,N/A,I wonder if it's
2679.022,2681.605,N/A,A request for YouTube is speeded up to 3.0.
2681.625,2690.173,N/A,"But you might have a setting on your square root, because whenever you set your automatic replies on, it asks you what all you use."
2690.193,2691.394,N/A,I don't understand this question.
2691.435,2696.119,N/A,What local knowledge or experiences did you work with as part of terrestrial data quality analysis?
2696.139,2697.901,N/A,I'm at that stage.
2697.981,2699.302,N/A,I don't understand that.
2699.463,2702.245,N/A,What local knowledge or experiences did you work with?
2703.266,2706.209,N/A,As a part of local knowledge.
2706.229,2708.792,N/A,I think they're getting to play space.
2720.112,2731.944,N/A,I also don't know how to answer this stuff.
2733.125,2736.148,N/A,"I think just yes, right?"
2736.608,2746.238,N/A,"Yes, because this helps motivate students to know and participate perhaps."
2755.516,2758.541,N/A,"You know, yesterday there was a question on something we didn't even do."
2759.503,2761.226,N/A,"It was like, how'd you like that field?"
2763.049,2764.211,N/A,It's like what we're doing tomorrow.
2765.173,2766.515,N/A,And there was a question on that.
2766.736,2769.12,N/A,It was about like salamanders or the other thing.
2769.46,2773.427,N/A,It was like a field exercise.
2774.529,2779.077,N/A,"Are you confused about this question, too?"
2784.17,2785.612,N/A,"Oh good, so we're not lost."
2786.012,2786.733,N/A,We're not idiots.
2788.475,2790.998,N/A,This question hit me.
2791.138,2792.499,N/A,This question hit me.
2792.78,2793.2,N/A,What?
2793.24,2796.023,N/A,"The survey was so good, wasn't it?"
2796.724,2800.688,N/A,In the climate workshop?
2801.109,2803.431,N/A,I don't remember what they were going to work with.
2803.451,2805.333,N/A,"I know, but the survey was so good."
2805.894,2809.358,N/A,All of your experiences didn't work with today.
2809.478,2810.94,N/A,We've got to get them to use that.
2810.96,2812.421,N/A,Is it asking us?
2812.501,2813.923,N/A,What?
2814.275,2815.156,N/A,Yeah.
2815.177,2817.52,N/A,You should ask Singley if you can see his survey.
2818.502,2819.384,N/A,He did a good job.
2819.544,2820.986,N/A,Like the K test?
2821.948,2827.698,N/A,He asked free knowledge and then checked if we got the knowledge by the end so he could compare what we knew.
2827.758,2832.786,N/A,"Yeah, it was pretty good."
2832.806,2835.331,N/A,It was good.
2835.371,2835.591,N/A,It's okay.
2836.398,2838.982,N/A,"No, but I mean learning from each other's good questions."
2839.023,2843.069,N/A,We learn from each other all the time.
2843.25,2847.597,N/A,"There was a question almost exactly like this, except it wasn't terrestrial data and aquatic data."
2847.637,2852.145,N/A,It was salamander and whatever other thing we didn't do.
2852.125,2875.787,N/A,I don't remember what I said because I didn't understand it yesterday either.
2879.159,2880.22,N/A,Much better about it.
2880.921,2888.551,N/A,Did you work with and can you imagine your students having similar knowledge or experience?
2888.671,2900.346,N/A,"Well, I even told her, I was like, I don't like looking at this from a computer."
2900.446,2902.869,N/A,"Dude, Trudy said I couldn't have access to the collar board."
2903.13,2908.997,N/A,"Well, because they're like, it's so much easier, you just have to pick on this one thing and then this next thing and then you're there."
2912.285,2914.047,N/A,Can I give you hard copies for this one?
2914.067,2915.809,N/A,We should be getting hard copies.
2916.469,2918.912,N/A,You can get your access code for College Board.
2918.952,2920.613,N/A,But I only have units one and two.
2920.673,2925.779,N/A,"So whenever I get unit three, I will pull up."
2926.299,2930.343,N/A,So College Board is like super protective of their stuff.
2930.363,2930.984,N/A,It's like free time.
2931.004,2933.266,N/A,It wouldn't work if I was a record player.
2933.286,2934.087,N/A,I don't know.
2934.687,2940.233,N/A,"Honestly, the way I'm just going, I'm like playing it then for a second."
2940.517,2942.139,N/A,I'm just glad to see you on your feet.
2942.159,2946.324,N/A,"I bet because we're on PCS Wi-Fi at school, it doesn't matter maybe."
2946.344,2947.245,N/A,I don't know.
2947.265,2951.129,N/A,"Whenever those migraines hit, they just, it's like full on."
2951.73,2952.951,N/A,"You know what, I know someone else."
2952.971,2953.872,N/A,It gets kind of like blurry.
2953.932,2954.813,N/A,I just access.
2954.833,2957.016,N/A,And then I just get sick and it's red.
2957.036,2958.157,N/A,"Well, that's why I was surprised."
2958.177,2964.364,N/A,"There's no, which I'm normally not able to access unless like on Casey, not on Casey's Wi-Fi, that's why."
2965.019,2966.701,N/A,We're not on case you have Wi-Fi.
2966.722,2967.523,N/A,I'm a trooper.
2968.164,2968.885,N/A,"Way to go, trooper."
2968.965,2970.828,N/A,"Sometimes I got good IB materials, too."
2970.848,2976.897,N/A,"I mean, I could get with some good IB type questions like that, too."
2976.937,2977.738,N/A,I use classroom screens.
2977.758,2981.664,N/A,I signed an agreement as part of an AP teacher when I got access to it.
2981.744,2983.206,N/A,I can't allow it to leave my room.
2983.647,2986.591,N/A,Is that the one where it comes across here?
2986.611,2990.597,N/A,"It's like an extra whiteboard, but with widgets."
2991.659,2991.799,N/A,Mm-hmm.
2991.819,2992.68,N/A,I have that.
2992.66,2999.295,N/A,"So I use up and whenever I had to leave, whenever I had pneumonia one year, it was past year."
3001.861,3004.307,N/A,And the kids didn't realize that I wasn't gonna be there.
3005.3,3007.603,N/A,I had like the board ready.
3007.643,3016.355,N/A,I said someone like you need to go in there and turn it on and I just had in the very very top corner like me like thumbs up mask on in the hospital bed like please don't be terrible today.
3017.216,3020.38,N/A,So I just want to talk to like everybody in the room for a second.
3020.761,3026.008,N/A,We were looking at this question and we were trying to figure out what it actually means like what is this question asking.
3026.967,3034.231,N/A,"What local knowledge or experiences did you work with as part of terrestrial data, aquatic data, the ladder, teach station hike, or other activities today?"
3034.813,3039.93,N/A,Can you imagine using similar local knowledge or experiences that your students might have as part of your standards line teaching?
3042.357,3060.147,N/A,I don't understand the question.
